66,6500,4290,10790,415,415,PREMIUM,26,6500-a_26_sem.-PREMIUM_2023
66,7000,4620,11620,446.92,446.92,PREMIUM,26,7000-a_26_sem.-PREMIUM_2023
66,7500,4950,12450,478.85,478.85,PREMIUM,26,7500-a_26_sem.-PREMIUM_2023
66,7600,5016,12616,485.23,485.23,PREMIUM,26,7600-a_26_sem.-PREMIUM_2023
66,8000,5280,13280,510.77,510.77,PREMIUM,26,8000-a_26_sem.-PREMIUM_2023
66,8500,5610,14110,542.69,542.69,PREMIUM,26,8500-a_26_sem.-PREMIUM_2023
66,8600,5676,14276,549.08,549.08,PREMIUM,26,8600-a_26_sem.-PREMIUM_2023
66,9000,5940,14940,574.62,574.62,PREMIUM,26,9000-a_26_sem.-PREMIUM_2023
66,9500,6270,15770,606.54,606.54,PREMIUM,26,9500-a_26_sem.-PREMIUM_2023
66,9700,6402,16102,619.31,619.31,PREMIUM,26,9700-a_26_sem.-PREMIUM_2023
66,10000,6600,16600,638.46,638.46,PREMIUM,26,10000-a_26_sem.-PREMIUM_2023
66,10500,6930,17430,670.38,670.38,PREMIUM,26,10500-a_26_sem.-PREMIUM_2023
66,10700,7062,17762,683.15,683.15,PREMIUM,26,10700-a_26_sem.-PREMIUM_2023
66,11000,7260,18260,702.31,702.31,PREMIUM,26,11000-a_26_sem.-PREMIUM_2023
66,11500,7590,19090,734.23,734.23,PREMIUM,26,11500-a_26_sem.-PREMIUM_2023
66,11800,7788,19588,753.38,753.38,PREMIUM,26,11800-a_26_sem.-PREMIUM_2023
66,12000,7920,19920,766.15,766.15,PREMIUM,26,12000-a_26_sem.-PREMIUM_2023
63,3000,1890,4890,188.08,188.08,LEAL,26,3000-a_26_sem.-LEAL_2023
63,3300,2079,5379,206.88,206.88,LEAL,26,3300-a_26_sem.-LEAL_2023
63,3500,2205,5705,219.42,219.42,LEAL,26,3500-a_26_sem.-LEAL_2023
63,4000,2520,6520,250.77,250.77,LEAL,26,4000-a_26_sem.-LEAL_2023
63,4300,2709,7009,269.58,269.58,LEAL,26,4300-a_26_sem.-LEAL_2023
63,4500,2835,7335,282.12,282.12,LEAL,26,4500-a_26_sem.-LEAL_2023
63,5000,3150,8150,313.46,313.46,LEAL,26,5000-a_26_sem.-LEAL_2023
